1,3642751,1,1,"00000006785240","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.457   "
1,3642751,1,1,"00000006794732","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.489   "
1,3642751,1,1,"00000006826966","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.535   "
1,3642751,1,1,"00000006826968","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.567   "
1,3642751,1,1,"00000006826970","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.598   "
1,3642751,1,1,"00000006826986","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.645   "
1,3642751,1,1,"00000006826989","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.692   "
1,3642751,1,1,"00000006826990","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.723   "
1,3642751,1,1,"00000006827262","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.77    "
1,3642751,1,1,"00000006827315","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.801   "
1,3642751,1,1,"00000006827326","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.848   "
1,3642751,1,1,"00000006827328","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.879   "
1,3642751,1,1,"00000006827330","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.926   "
1,3642751,1,1,"00000006827337","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.957   "
1,3642751,1,1,"00000006827350","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.004   "
1,3642751,1,1,"00000006827426","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.035   "
1,3642751,1,1,"00000006827433","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.067   "
1,3642751,1,1,"00000006827494","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.114   "
1,3642751,1,1,"00000006827526","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.145   "
1,3642751,1,1,"00000006827865","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.192   "
1,3642751,1,1,"00000006827868","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.223   "
1,3642751,1,1,"00000006827869","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.27    "
1,3683246,1,1,"00000006817459","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.493   "
1,3642751,1,1,"00000006762116","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.942   "
1,3642751,1,1,"00000006762117","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:06.973   "
1,3642751,1,1,"00000006762118","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.02    "
1,3642751,1,1,"00000006762119","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.051   "
1,3642751,1,1,"00000006762126","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.098   "
1,3642751,1,1,"00000006762127","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.129   "
1,3642751,1,1,"00000006762128","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.176   "
1,3642751,1,1,"00000006762129","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.207   "
1,3642751,1,1,"00000006765030","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:07.254   "
1,3642751,1,1,"00000006838828","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.676   "
1,3642751,1,1,"00000006838973","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.723   "
1,3642751,1,1,"00000006840309","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.754   "
1,3642751,1,1,"00000006840310","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.801   "
1,3642751,1,1,"00000006840314","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.832   "
1,3642751,1,1,"00000006840332","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.879   "
1,3642751,1,1,"00000006840334","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.91    "
1,3642751,1,1,"00000006840335","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.942   "
1,3642751,1,1,"00000006840339","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.989   "
1,3642751,1,1,"00000006840340","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.02    "
1,3642751,1,1,"00000006840910","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.051   "
1,3642751,1,1,"00000006840911","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.145   "
1,3642751,1,1,"00000006841775","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.176   "
1,3642751,1,1,"00000006841776","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.207   "
1,3642751,1,1,"00000006842116","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.254   "
1,3642751,1,1,"00000006842885","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.285   "
1,3642751,1,1,"00000006864474","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.317   "
1,3642751,1,1,"00000006870912","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.364   "
1,3642751,1,1,"00000006870914","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.41    "
1,3642751,1,1,"00000006871664","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.442   "
1,3642751,1,1,"00000006871733","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:09.489   "
1,3642751,1,1,"00000006872706","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.16    "
1,3642751,1,1,"00000006872707","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.207   "
1,3642751,1,1,"00000006878485","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.239   "
1,3642751,1,1,"00000006878487","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.285   "
1,3642751,1,1,"00000006899598","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.317   "
1,3642751,1,1,"00000006905411","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.364   "
1,3642751,1,1,"00000006828159","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.301   "
1,3642751,1,1,"00000006828235","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.348   "
1,3642751,1,1,"00000006828236","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.395   "
1,3642751,1,1,"00000006828237","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.426   "
1,3642751,1,1,"00000006828238","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.457   "
1,3642751,1,1,"00000006829952","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.504   "
1,3642751,1,1,"00000006832352","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.535   "
1,3642751,1,1,"00000006832354","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.567   "
1,3642751,1,1,"00000006838606","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.614   "
1,3642751,1,1,"00000006838607","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:08.645   "
1,3642751,1,1,"00000006905999","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.77    "
1,3642751,1,1,"00000006906000","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.801   "
1,3642751,1,1,"00000006906003","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.848   "
1,3642751,1,1,"00000006906004","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.879   "
1,3642751,1,1,"00000006906007","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.926   "
1,3642751,1,1,"00000006906008","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.957   "
1,3642751,1,1,"00000006906068","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.004   "
1,3642751,1,1,"00000006906069","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.035   "
1,3642751,1,1,"00000006912368","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.082   "
1,3642751,1,1,"00000006912375","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.114   "
1,3642751,1,1,"00000006913976","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.16    "
1,3642751,1,1,"00000006913986","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.192   "
1,3642751,1,1,"00000006914013","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.223   "
1,3642751,1,1,"00000006914015","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.27    "
1,3642751,1,1,"00000006916005","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.317   "
1,3642751,1,1,"00000006916014","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.348   "
1,3642751,1,1,"00000006916018","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.395   "
1,3642751,1,1,"00000006916021","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.426   "
1,3642751,1,1,"00000006916022","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.457   "
1,3683247,1,1,"00000006798653","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.602   "
1,3642751,1,1,"00000006916025","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.504   "
1,3642751,1,1,"00000006916026","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.535   "
1,3683247,1,1,"00000006798666","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.633   "
1,3642751,1,1,"00000006916028","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.567   "
1,3642751,1,1,"00000006916043","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:13.614   "
1,3683247,1,1,"00000006798683","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.68    "
1,3683247,1,1,"00000006798689","2014-02-01","2014-03-31","0","0","3000-01-01","3000-01-01",1,"2014-01-31 11:53:50.727   "
1,3642751,1,1,"00000006905412","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.395   "
1,3642751,1,1,"00000006905413","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.442   "
1,3642751,1,1,"00000006905414","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.473   "
1,3642751,1,1,"00000006905415","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.504   "
1,3642751,1,1,"00000006905416","2014-01-27","2014-03-04","0","0","3000-01-01","3000-01-01",1,"2014-01-16 08:39:12.551   "
